region,date,new_cases_7d_100k,new_tests_7d_100k,dose1_fraction,dose2_fraction
metropolitana sud,2021-02-26,112.05879584944725,2309.6806105453456,5.654227118958145,2.316246555614649
terres de lebre,2021-02-26,32.23671931997489,1696.6694378934153,7.329611971699554,2.6219198380246245
alt pirineu-aran,2021-02-27,222.95881207544926,3163.0423473103733,6.769029534610639,3.142232858183332
barcelona,2021-02-27,125.01114589219989,2309.5469659848036,6.5857903013317785,2.6398787326928654
tarragona,2021-02-27,64.9672121171252,1756.9107843927377,5.921226844123098,2.7419452992521367
catalunya central,2021-02-27,166.0470738710222,2733.6092561280857,5.960046227505366,2.9552583787353472
girona,2021-02-27,120.10402052560305,2438.401722999514,5.596847356493102,2.2968298340707833
lleida,2021-02-27,133.3884525285931,2290.2025630425796,7.578613752239217,3.164392999862202
metropolitana nord,2021-02-27,129.60516245458282,3230.7636533550317,6.053578190079515,2.4155199916214847
metropolitana sud,2021-02-27,112.56948046594864,2317.3408797928664,5.728860027912562,2.3191647534232285
terres de lebre,2021-02-27,36.195614675059524,1701.7594462070954,7.331874197616744,2.6219198380246245
alt pirineu-aran,2021-02-28,214.0404595924313,3111.0186244927686,6.770515926691142,3.142232858183332
barcelona,2021-02-28,124.95209480769718,2305.2952879006098,6.59086869459901,2.6398787326928654
tarragona,2021-02-28,63.15799861512931,1748.1936647922118,5.922378161806187,2.7419452992521367
catalunya central,2021-02-28,165.0982334489021,2727.726445510941,5.9604257636742135,2.955637914904196
girona,2021-02-28,120.91631824896461,2419.022620170745,5.597427569152646,2.2968298340707833
lleida,2021-02-28,133.93964448119058,2277.5251481328373,7.578889348215516,3.164392999862202
metropolitana nord,2021-02-28,128.34637105545127,3191.439010046163,6.0557433112860215,2.416778783020616
metropolitana sud,2021-02-28,112.49652552073415,2318.21633913544,5.758552690614857,2.319237708368443
terres de lebre,2021-02-28,36.76117115435733,1709.1116804379672,7.332439754096043,2.6219198380246245
alt pirineu-aran,2021-03-01,190.25818630438337,3439.511274283931,6.795784592059693,3.1452056423443375
barcelona,2021-03-01,118.69267985041179,2275.0020815507287,6.663619630706327,2.648736395368269
tarragona,2021-03-01,62.1711548867679,1764.476586310175,5.9870164260138585,2.75345847608302
catalunya central,2021-03-01,160.92333559157353,2838.93054298342,6.033486476177464,2.9713886659113897
girona,2021-03-01,120.68423318514702,2321.4308508354484,5.679701724275982,2.3013554928152264
lleida,2021-03-01,136.14441229158055,2296.5412704974506,7.599283450461623,3.1814799503927245
metropolitana nord,2021-03-01,127.13793131228499,3189.5256471194825,6.148591764885963,2.4244322347273357
metropolitana sud,2021-03-01,108.2651386982941,2271.816993979028,5.831872410555413,2.3263872929994625
terres de lebre,2021-03-01,39.02339707154855,1771.8884496400235,7.375422046522676,2.677909929475107
alt pirineu-aran,2021-03-02,169.44869717734144,3504.912525826062,6.9340190555464725,3.1452056423443375
barcelona,2021-03-02,116.4487386393095,2250.2596771441004,6.971393883134361,2.6554091679170737
tarragona,2021-03-02,58.55272788277612,1777.6345026883268,6.122378490754097,2.7542808458566546
catalunya central,2021-03-02,157.50751007194108,2756.760962427817,6.286637100799114,2.9846724318210716
girona,2021-03-02,118.5954676107887,2300.4271525599565,5.94578724994285,2.3250281693246206
lleida,2021-03-02,138.07358412567177,2291.856138900372,7.675347939920077,3.191952597492077
metropolitana nord,2021-03-02,124.21753526629983,3223.311608272173,6.347178696012954,2.4479464580631127
metropolitana sud,2021-03-02,103.52306725935264,2229.6490356450568,6.051393840705796,2.33382869741134
terres de lebre,2021-03-02,39.02339707154855,1813.174072628763,7.782622711617096,2.6858277201852765
alt pirineu-aran,2021-03-03,184.3126179823714,3607.473579380769,7.758966660225634,3.1600695631493676
barcelona,2021-03-03,114.02764417469909,2230.241359497688,7.419119205833775,2.6803877766617124
tarragona,2021-03-03,56.08561856187263,1686.1869838601708,6.563662111286367,2.76990587155571
catalunya central,2021-03-03,156.1791334809729,2668.139267001797,6.655546256919418,2.9880882573407037
girona,2021-03-03,110.70457544099064,2241.3615038183793,6.22788664501313,2.3416222513875784
lleida,2021-03-03,138.62477607826926,2202.838638555877,8.174176657020807,3.2054568003307153
metropolitana nord,2021-03-03,121.548897500141,3264.398559539826,6.719932005123784,2.461440701861803
metropolitana sud,2021-03-03,99.72941010819947,2209.075741094572,6.345256360029737,2.353891307345323
terres de lebre,2021-03-03,37.32672763365513,1801.862943042807,8.199437836859579,2.7135399876708686
alt pirineu-aran,2021-03-04,181.3398338213654,3721.9257695794995,8.505135484638139,3.1734470918738946
barcelona,2021-03-04,111.84275404809948,2229.473695399153,7.862829054787006,2.7105038297580855
tarragona,2021-03-04,50.986925965338756,1640.298750491366,7.004945731818638,2.804445402048359
catalunya central,2021-03-04,150.67585903267616,2676.8685988853026,7.048176423592728,3.0218669763681807
girona,2021-03-04,106.75912935609159,2278.959284156829,6.629741933013287,2.3560115253442695
lleida,2021-03-04,132.2860686233981,2086.8127325341047,8.689816728675762,3.266639107069037
metropolitana nord,2021-03-04,119.63553457346104,3283.683243774521,7.066854914724435,2.4838975404223094
metropolitana sud,2021-03-04,96.66530240919116,2219.9460279315304,6.705507879498858,2.383438060157189
terres de lebre,2021-03-04,37.32672763365513,1817.1329679838477,8.779698784619127,2.7135399876708686
alt pirineu-aran,2021-03-05,178.3670496603594,3745.708042867547,8.876733504763887,3.2537122642210563
barcelona,2021-03-05,105.70144125981946,2178.9850181493507,8.150998347160145,2.8177996502994773
tarragona,2021-03-05,48.19086873498147,1652.6342970958833,7.297544897277791,2.87385341094311
catalunya central,2021-03-05,153.52238029903654,2685.5979307688076,7.362811907567761,3.0797462421175084
girona,2021-03-05,104.78640631364208,2198.4257670121256,6.863799719873328,2.4555760177220156
lleida,2021-03-05,142.75871572275045,2046.0245280418906,9.00454733360893,3.4273115612512055
metropolitana nord,2021-03-05,116.41302859168431,3178.246876183264,7.365540937910366,2.584701555664763
metropolitana sud,2021-03-05,95.71688812140286,2241.832511495875,7.0107513702762585,2.4984880087604298
terres de lebre,2021-03-05,36.76117115435733,1834.0996623627818,8.975946882935466,2.8441835343886614
alt pirineu-aran,2021-03-06,173.90787341885041,3660.983694278877,8.879706288924892,3.2566850483820624
barcelona,2021-03-06,103.69370438672792,2198.767131457753,8.159088345737013,2.8375227125233766
tarragona,2021-03-06,46.71060314243938,1641.2855942197273,7.328137052856995,2.932406138825886
catalunya central,2021-03-06,157.50751007194108,2680.0946563205107,7.509692404911957,3.094737920787006
girona,2021-03-06,104.55432124982448,2202.023085501298,6.871110399383581,2.468224653700074
lleida,2021-03-06,144.13669560424418,2008.543475265261,9.005374121537825,3.4292407330852965
metropolitana nord,2021-03-06,116.06056699992749,3084.7438510557736,7.399780063966743,2.618084703569731
metropolitana sud,2021-03-06,94.03892438146974,2243.1457005097363,7.08691633308018,2.5119117186798947
terres de lebre,2021-03-06,32.23671931997489,1812.608516149465,8.984995786604228,2.882641374980912
alt pirineu-aran,2021-03-07,184.3126179823714,3631.2558526688167,8.879706288924892,3.258171440462565
barcelona,2021-03-07,102.74888703468484,2199.35764230278,8.164639147680267,2.841420084100555
tarragona,2021-03-07,45.88823336880488,1644.9040212237192,7.330110740313718,2.9328995606900667
catalunya central,2021-03-07,162.6312483513898,2685.0286265155355,7.510641245334078,3.0954969931247023
girona,2021-03-07,100.14470503729027,2200.6305751183922,6.8713424844474,2.468456738763892
lleida,2021-03-07,145.23907950943916,2031.1423453217583,9.005374121537825,3.4292407330852965
metropolitana nord,2021-03-07,117.36971005502429,3089.829368308265,7.401441668613597,2.6199477148404458
metropolitana sud,2021-03-07,93.23641998411041,2245.3343488661703,7.157609674993015,2.5277429417914377
terres de lebre,2021-03-07,31.105606361379277,1799.6007171256156,8.985561343083527,2.8832069314602102
alt pirineu-aran,2021-03-08,203.6357150289103,3481.1302525380142,8.940648364225517,3.2685761850260864
barcelona,2021-03-08,100.56399690808523,2167.056699079807,8.295496350938233,2.925272624094378
tarragona,2021-03-08,41.9408584553593,1576.1539081478752,7.488828106625175,2.9804325336061406
catalunya central,2021-03-08,166.23684195544627,2624.4926075842714,7.613495547091899,3.108780759034384
girona,2021-03-08,90.39713235695146,2148.87560588707,7.027187604800912,2.5113924755701458
lleida,2021-03-08,140.55394791236048,1974.3695742042166,9.206007992283313,3.484359928345046
metropolitana nord,2021-03-08,115.10388553658753,3036.255206361227,7.5434836900916,2.680873218558412
metropolitana sud,2021-03-08,84.48182655837235,2228.627666412054,7.284040595049715,2.6257214332144896
terres de lebre,2021-03-08,25.45004156840123,1735.6928349649636,9.162014964624442,2.931844788679822
alt pirineu-aran,2021-03-09,218.49963583394026,3241.8211275770327,9.006049615767648,3.2730353612675946
barcelona,2021-03-09,96.43042099289674,2128.673494153057,8.555734480341599,3.0455596832263625
tarragona,2021-03-09,42.434280319539994,1555.9236117164667,7.671887618236214,2.989972022980301
catalunya central,2021-03-09,167.3754504619904,2728.8650540174854,7.793585459210299,3.131173392996419
girona,2021-03-09,85.05917588914689,2095.84416880475,7.242910671619363,2.58032173952397
lleida,2021-03-09,141.10513986495798,1999.7244040237013,9.381562629185613,3.5245969408846634
metropolitana nord,2021-03-09,113.89544579342125,2940.2345984354733,7.693581976524044,2.75272503162084
metropolitana sud,2021-03-09,81.78249358543644,2173.6196377203332,7.457746319605402,2.6966336399629682
terres de lebre,2021-03-09,24.318928609805617,1564.8947782170267,9.392196451698648,2.9719992987099655
alt pirineu-aran,2021-03-10,233.3635566389702,3222.4980305304935,9.376161243812893,3.3101951632801696
barcelona,2021-03-10,94.24553086629713,2067.024161932246,8.817921295533553,3.1278178439386126
tarragona,2021-03-10,40.29611890809031,1678.4567079880064,7.899519571578242,3.103952473606042
catalunya central,2021-03-10,172.87872491028713,2793.1964346372297,8.035729534935356,3.15527393971827
girona,2021-03-10,84.01479310196774,2047.338390466874,7.546710020156588,2.617803477330511
lleida,2021-03-10,138.900372054568,2034.4494970373432,9.76050709659639,3.6662532727022183
metropolitana nord,2021-03-10,112.2841928025329,2823.7712181878237,7.951885971625834,2.8196423823986723
metropolitana sud,2021-03-10,80.46930457157573,2114.8909068226735,7.684782109112875,2.797092599523312
terres de lebre,2021-03-10,26.015598047699033,1637.8515640464434,9.596362340725156,3.06361944835621
alt pirineu-aran,2021-03-11,228.90438039746124,3085.7499591242176,9.744786479777636,3.3384366128097267
barcelona,2021-03-11,91.29297664116251,2041.3959912580774,8.994365936027599,3.3089275201083708
tarragona,2021-03-11,43.25665009317449,1686.8448796790783,8.123862045825733,3.203623690170543
catalunya central,2021-03-11,173.06849299471116,2752.5860645704884,8.178435134422223,3.1865856736482345
girona,2021-03-11,87.49606905923159,1945.4530474509515,7.7250673917004065,2.742433156600557
lleida,2021-03-11,147.71944329612788,2194.5707592669146,10.130081300813009,3.826925726884387
metropolitana nord,2021-03-11,111.83102789884553,2763.2485277175792,8.069960604864372,2.9788039669048634
metropolitana sud,2021-03-11,79.37498039335847,2029.7524857573708,7.851046429256684,2.901928855796526
terres de lebre,2021-03-11,22.622259171912205,1587.517037388939,9.935130671824542,3.218581923683809
alt pirineu-aran,2021-03-12,230.39077247796425,3293.8448503946374,10.001932309704655,3.519776446631093
barcelona,2021-03-12,89.40334193707633,2015.5316162458982,9.142702260298362,3.562138570455916
tarragona,2021-03-12,43.25665009317449,1648.3579742729842,8.296888646198433,3.2569132515020582
catalunya central,2021-03-12,182.74666530033645,2801.166694183039,8.347328729559605,3.2757766733275266
girona,2021-03-12,88.07628171877556,1913.7734362398508,7.85863234592743,2.843970372020753
lleida,2021-03-12,148.82182720132286,2302.879977952322,10.308391897478298,4.01515777869643
metropolitana nord,2021-03-12,114.14720407324756,2750.056393854681,8.232495750320236,3.1860513828578796
metropolitana sud,2021-03-12,77.11337709170947,1981.237447189739,8.00439772409753,3.035728225319889
terres de lebre,2021-03-12,20.360033254720985,1589.7792633061301,10.122329866472116,3.3972977711419152
alt pirineu-aran,2021-03-13,245.2546932829942,3400.8650801908525,10.009364270107168,3.5257220149531046
barcelona,2021-03-13,90.5843636271302,1996.9895757120528,9.153154302255338,3.5838693695529065
tarragona,2021-03-13,47.532972916073874,1671.055380025296,8.301000495066603,3.2590514129135078
catalunya central,2021-03-13,178.5717674430079,2789.5908410331735,8.450183031317426,3.286593454139696
girona,2021-03-13,89.23670703786351,1896.2510139216226,7.863390089735691,2.8567350505307205
lleida,2021-03-13,149.0974231776216,2315.832988838363,10.31004547333609,4.015708970649028
metropolitana nord,2021-03-13,112.48559942639393,2769.592836369203,8.252283951114585,3.196927340546376
metropolitana sud,2021-03-13,76.38382763956464,1970.51307024321,8.045982042869785,3.0449935033621287
terres de lebre,2021-03-13,21.491146213316593,1590.344819785428,10.122329866472116,3.3984288841005106
alt pirineu-aran,2021-03-14,227.41798831695826,3360.7324940172716,10.009364270107168,3.5257220149531046
barcelona,2021-03-14,91.52918097917328,1993.6827149799021,9.155280141297435,3.5858180553414956
tarragona,2021-03-14,49.50666037279667,1670.7264321158423,8.301000495066603,3.2590514129135078
catalunya central,2021-03-14,174.0173334168313,2791.2987537929894,8.450183031317426,3.28678322222412
girona,2021-03-14,90.16504729313388,1897.6435243045282,7.863390089735691,2.8567350505307205
lleida,2021-03-14,148.54623122502412,2298.470442331542,10.310321069312387,4.015708970649028
metropolitana nord,2021-03-14,111.17645637129714,2769.2403747774456,8.252737116018272,3.197682615385855
metropolitana sud,2021-03-14,75.80018807784876,1968.8351065032766,8.054080041788593,3.0454312330334155
terres de lebre,2021-03-14,19.794476775423178,1584.68925499245,10.122329866472116,3.3989944405798083
alt pirineu-aran,2021-03-15,227.41798831695826,3226.957206772002,10.05990160084427,3.5405859357581346
barcelona,2021-03-15,95.48560364085367,1982.1087024173744,9.236593484657643,3.663647384716044
tarragona,2021-03-15,53.94745715042294,1677.7988121690992,8.407415143774907,3.264972475283676
catalunya central,2021-03-15,183.31596955360854,2770.614032590771,8.542030784178657,3.2993079157961054
girona,2021-03-15,95.61904629284726,1906.5787992615053,7.94624445751857,2.9229953362506427
lleida,2021-03-15,163.4284139451564,2389.6927104864267,10.457489320655919,4.0457489320655915
metropolitana nord,2021-03-15,110.9750497474361,2718.4859055644624,8.330933237732323,3.2315692798504756
metropolitana sud,2021-03-15,76.0920078587067,1947.9699921719343,8.160740171692169,3.1151761606584625
terres de lebre,2021-03-15,18.097807337529762,1596.5659410577039,10.276161228841119,3.430665603420486
alt pirineu-aran,2021-03-16,237.8227328804792,3448.429626766949,10.070306345407792,3.723412161660003
barcelona,2021-03-16,99.79633280955021,1976.2626450516077,9.25082479602279,3.929141060640149
tarragona,2021-03-16,59.86851952059131,1694.7396295059696,8.414487523828164,3.3712226500372533
catalunya central,2021-03-16,183.6955057224566,2709.8882455750827,8.55076011606216,3.4494144705755097
girona,2021-03-16,96.895514143844,1855.171957625909,7.956804327922271,3.18908086191751
lleida,2021-03-16,166.4599696844426,2385.8343668182442,10.461347664324101,4.12760093702632
metropolitana nord,2021-03-16,111.52891796305396,2702.8768922152312,8.345585569618214,3.3971758763202207
metropolitana sud,2021-03-16,77.04042214649499,1947.0945328293603,8.166722477199755,3.282753669816132
terres de lebre,2021-03-16,18.663363816827566,1681.9649694316724,10.322536860143538,3.976427605942867
alt pirineu-aran,2021-03-17,221.47241999494628,3408.297040593368,10.131248420708415,4.135142767959332
barcelona,2021-03-17,99.97348606305827,2004.1347569368786,9.285310629372363,4.29454917154281
tarragona,2021-03-17,64.4737902529445,1548.85123166321,8.427316492296862,3.690631070116892
catalunya central,2021-03-17,180.65921637167216,2676.489062716454,8.582641154245396,3.793843543805116
girona,2021-03-17,102.00138554783099,1881.1654847734792,7.9744427927724075,3.5119111856877785
lleida,2021-03-17,167.83794956593633,2406.779661016949,10.502687060768913,4.74300675210142
metropolitana nord,2021-03-17,113.845094137456,2754.9405044833115,8.367790649898895,3.8139365327446892
metropolitana sud,2021-03-17,77.69701665342535,1930.387850375244,8.194664221216904,3.6242557683651313
terres de lebre,2021-03-17,16.401137899636346,1616.3604178331268,10.37852695159402,4.63021089601113
alt pirineu-aran,2021-03-18,230.39077247796425,3472.2119000549965,10.16394904647948,4.640516075330351
barcelona,2021-03-18,104.57947065426829,2045.5886182577685,9.332256241552004,4.688065598668753
tarragona,2021-03-18,64.1448423434907,1527.63409150344,8.47139551216367,3.966453892193902
catalunya central,2021-03-18,192.42483760596176,2707.9905647308424,8.61623010518845,4.129163748982369
girona,2021-03-18,103.85806605837172,1950.6749613868474,8.011924530578948,3.8370623600962226
lleida,2021-03-18,166.4599696844426,2385.8343668182442,10.571861650819898,5.288686785172937
metropolitana nord,2021-03-18,116.76549018344116,2762.4429012221353,8.392110499730116,4.215490989067648
metropolitana sud,2021-03-18,77.8429265438543,1983.4260955461737,8.226910307001704,3.9687490196679236
terres de lebre,2021-03-18,18.097807337529762,1645.203798277315,10.458270415175011,5.2489296843629285
alt pirineu-aran,2021-03-19,218.49963583394026,3228.443598852505,10.235295866343625,4.884284376532841
barcelona,2021-03-19,110.30742585102946,2101.214739859305,9.407192067785921,5.036526048319141
tarragona,2021-03-19,70.23037866838597,1552.3051847124748,8.516132427849389,4.271388604257573
catalunya central,2021-03-19,182.9364333847605,2685.7876988532316,8.666518647560816,4.434880132989473
girona,2021-03-19,103.39389593073653,1977.8289138535056,8.041515376215692,4.0704238917648095
lleida,2021-03-19,170.86950530522256,2318.0377566487527,10.66583987873777,5.647237150337605
metropolitana nord,2021-03-19,114.70107228886543,2778.706486098915,8.420710240318384,4.497409910817147
metropolitana sud,2021-03-19,77.25928698213845,1993.2020582049142,8.289943379667019,4.276254113746973
terres de lebre,2021-03-19,22.056702692614397,1590.344819785428,10.567988372158785,5.704202650197662
alt pirineu-aran,2021-03-20,215.5268516729343,3201.688541403452,10.235295866343625,4.884284376532841
barcelona,2021-03-20,111.13414103406717,2101.037586605797,9.407428272123932,5.04638757943109
tarragona,2021-03-20,67.92774330220938,1518.4235500387338,8.526165339087727,4.278789932220283
catalunya central,2021-03-20,185.9727227355449,2721.274330640524,8.667277719898513,4.444558305295098
girona,2021-03-20,105.01849137745965,1980.9620622150433,8.041631418747599,4.096649503976197
lleida,2021-03-20,173.07427311561253,2308.116301501998,10.66583987873777,5.647512746313904
metropolitana nord,2021-03-20,114.29825904114334,2750.056393854681,8.422472548277169,4.510098528120393
metropolitana sud,2021-03-20,79.15611555771503,2003.1968856992987,8.289943379667019,4.286321896186572
terres de lebre,2021-03-20,23.18781565121001,1588.0825938682365,10.567988372158785,5.70476820667696
alt pirineu-aran,2021-03-21,218.49963583394026,3235.8755592550206,10.235295866343625,4.884284376532841
barcelona,2021-03-21,111.37034537207792,2107.8284613236065,9.407487323208434,5.046446630515593
tarragona,2021-03-21,69.40800889475148,1519.410393767095,8.526165339087727,4.278789932220283
catalunya central,2021-03-21,187.87040357978515,2726.018532751125,8.667467487982936,4.444558305295098
girona,2021-03-21,106.75912935609159,1989.433167044385,8.041631418747599,4.096649503976197
lleida,2021-03-21,185.20049607275735,2324.9276560562216,10.66583987873777,5.647512746313904
metropolitana nord,2021-03-21,114.60036897693492,2745.1722832260507,8.422472548277169,4.510098528120393
metropolitana sud,2021-03-21,82.0013584210799,2013.191713193683,8.290016334612234,4.286321896186572
terres de lebre,2021-03-21,25.45004156840123,1589.7792633061301,10.567988372158785,5.70476820667696
alt pirineu-aran,2021-03-22,203.6357150289103,3403.8378643518586,10.259078139631672,4.884284376532841
barcelona,2021-03-22,111.48844754108332,2154.951226756755,9.47823052244266,5.085006988695851
tarragona,2021-03-22,73.02643589874326,1531.0880445527048,8.554783807210208,4.323526847906
catalunya central,2021-03-22,178.38199935858387,2730.3831986928776,8.696122468730964,4.479285864744695
girona,2021-03-22,108.38372480281473,1962.0471295139093,8.05799341574674,4.161517279313214
lleida,2021-03-22,189.61003169353725,2328.2348077718066,10.741077580267328,5.6519222819346835
metropolitana nord,2021-03-22,117.97392992660744,2769.2403747774456,8.446943453076285,4.525405431533832
metropolitana sud,2021-03-22,85.43024084616064,2009.4710109877442,8.315550565437304,4.315212054491507
terres de lebre,2021-03-22,23.753372130507813,1506.6424608493526,10.60022509147876,5.7183415621801075
alt pirineu-aran,2021-03-23,206.60849918991633,3452.888803008457,10.38244868231342,4.980899861765536
barcelona,2021-03-23,116.50778972381217,2227.2888052725534,9.550568100958458,5.339635265071461
tarragona,2021-03-23,71.87511821565496,1489.96955587098,8.574685155732165,4.4314217622068455
catalunya central,2021-03-23,180.84898445609622,2799.6485495076467,8.809414015132107,4.641727345011661
girona,2021-03-23,115.92648937688642,2063.4683024021965,8.09826017431909,4.361458561792068
lleida,2021-03-23,192.64158743282348,2434.3392586468235,10.796472371503377,5.664048504891828
metropolitana nord,2021-03-23,122.75733724330725,2812.3917439396746,8.514364320413769,4.638747009111635
metropolitana sud,2021-03-23,90.75595184681796,2046.1673484306295,8.370120864457736,4.446895730603651
terres de lebre,2021-03-23,24.318928609805617,1403.7111816171523,10.72917196875866,6.050323215527919
alt pirineu-aran,2021-03-24,222.95881207544926,3588.1504823342298,10.788233720290737,5.599238967254783
barcelona,2021-03-24,124.47968613167565,2306.7125139286745,9.90522891448163,5.7022089239179925
tarragona,2021-03-24,74.50670149128534,1608.7197511838015,8.976659501084706,4.723527505801819
catalunya central,2021-03-24,186.54202698881699,2818.435589865625,9.195781835019423,4.955034452395727
girona,2021-03-24,123.4692539509581,2051.1677940198642,8.37107616683667,4.611414175523612
lleida,2021-03-24,198.7046989113959,2427.724955215654,11.222543750861238,6.067796610169491
metropolitana nord,2021-03-24,125.32527169753558,2818.7360525912977,8.778861569199288,4.9414108131188215
metropolitana sud,2021-03-24,94.62256394318561,2123.3536804675537,8.683389399208732,4.6872822750853755
terres de lebre,2021-03-24,24.884485089103425,1334.71329114282,11.147683763439035,6.381739312396433
alt pirineu-aran,2021-03-25,224.44520415595224,3522.749230792099,11.567103170474308,6.076370825096244
barcelona,2021-03-25,128.19990445534526,2360.6261540796327,10.355316280561151,6.0116366067121
tarragona,2021-03-25,79.60539408781922,1707.5685979746677,9.436528678501116,4.942442339543321
catalunya central,2021-03-25,174.58663767010336,2809.136953728848,9.699426331080787,5.249934055590662
girona,2021-03-25,129.0392954825803,2059.870983913024,8.980067374294027,4.860093321404161
lleida,2021-03-25,213.58688163152817,2457.489320655918,11.761058288548988,6.405952873088053
metropolitana nord,2021-03-25,127.59109621597236,2866.8218840381223,9.154837384291895,5.139745985965987
metropolitana sud,2021-03-25,97.8325815326229,2113.869537589671,9.048018215390721,4.930368152540035
terres de lebre,2021-03-25,26.015598047699033,1214.8153175316854,11.428199777170747,6.7764977349463
alt pirineu-aran,2021-03-26,230.39077247796425,3579.232129851212,12.259761879988703,6.248792306434591
barcelona,2021-03-26,132.56968470854451,2393.812863570146,10.827547803329182,6.214418030894346
tarragona,2021-03-26,81.4146075898151,1829.9372202914808,9.801496384040105,5.105764976587133
catalunya central,2021-03-26,176.4843185143436,2820.7128068787133,10.182955410193204,5.411616463519932
girona,2021-03-26,134.60933701420245,2167.326368460568,9.542989696583591,4.988436361695289
lleida,2021-03-26,226.2642965412705,2531.90023425658,12.249138762574066,6.571861650819898
metropolitana nord,2021-03-26,133.1297783721511,2864.7071144875813,9.584034899739782,5.276601786879566
metropolitana sud,2021-03-26,103.88784198542506,2100.5917375606346,9.423298453574027,5.160468049746518
terres de lebre,2021-03-26,23.753372130507813,1126.5885067612276,11.717764694571223,6.871511223468333
alt pirineu-aran,2021-03-27,221.47241999494628,3525.7220149531045,12.268680232471722,6.266629011400628
barcelona,2021-03-27,134.9907791731549,2424.5784785960486,11.018578061695392,6.2146542352323575
tarragona,2021-03-27,86.01987832216828,1930.7597545390702,9.876332033440844,5.1092189296363975
catalunya central,2021-03-27,174.7764057545274,2767.5777432399864,10.40953850299549,5.4118062316043565
girona,2021-03-27,136.58206005665198,2332.80301896251,9.906783034117666,4.988552404227197
lleida,2021-03-27,245.83161085848147,2715.1715584952462,12.254650682100042,6.571861650819898
metropolitana nord,2021-03-27,136.95650422551097,2932.4300917608575,9.803014251532705,5.290448492270014
metropolitana sud,2021-03-27,105.63876067057267,2097.8194496424844,9.573220865989791,5.161927148650808
terres de lebre,2021-03-27,21.491146213316593,1138.4651928264816,11.981314013924,6.871511223468333
alt pirineu-aran,2021-03-28,224.44520415595224,3531.6675832751166,12.270166624552225,6.266629011400628
barcelona,2021-03-28,135.7584432716899,2429.1844631872586,11.101958193013193,6.2146542352323575
tarragona,2021-03-28,85.36198250326069,1939.9702960037762,9.879621512535383,5.1092189296363975
catalunya central,2021-03-28,174.96617383895142,2772.321945350587,10.414852009359361,5.411995999688781
girona,2021-03-28,141.80397399254775,2492.129415273286,9.91502205388319,4.988552404227197
lleida,2021-03-28,240.31969133250655,2725.919801570897,12.255477470028938,6.571861650819898
metropolitana nord,2021-03-28,138.71881218429513,2944.9676540962078,9.89455356207755,5.290448492270014
metropolitana sud,2021-03-28,106.73308484878993,2096.1414859025513,9.662007034315817,5.161927148650808
terres de lebre,2021-03-28,19.794476775423178,1141.2929752229707,11.983576239841192,6.871511223468333
alt pirineu-aran,2021-03-29,237.8227328804792,3388.9739435468287,12.809726949774811,6.288924892608172
barcelona,2021-03-29,142.19501148248338,2388.4982659649036,11.434829156354871,6.239455690723488
tarragona,2021-03-29,82.40145131817651,1942.4374053246797,10.183240432961238,5.1325742312076175
catalunya central,2021-03-29,172.30942065701507,2703.6258987890897,10.880732656620344,5.42471046134519
girona,2021-03-29,147.9542281837139,2444.7840622544977,10.20489629859136,4.995863083737452
lleida,2021-03-29,246.93399476367648,2720.132286068623,12.668320242524459,6.577649166322172
metropolitana nord,2021-03-29,140.48112014307927,2896.227251121835,10.212927082745898,5.311646539431389
metropolitana sud,2021-03-29,111.54811123294587,2059.7369682405238,9.96221663387342,5.188190928928022
terres de lebre,2021-03-29,24.318928609805617,1224.9953341590458,12.250518898069755,6.8737734493855225
alt pirineu-aran,2021-03-30,225.93159623645528,2996.566434294038,13.487521738484176,6.296356853010687
barcelona,2021-03-30,141.60450063745645,2275.356388057745,12.30270294529094,6.410231427105274
tarragona,2021-03-30,81.4146075898151,1900.0031250051397,10.815642788886166,5.217607265801424
catalunya central,2021-03-30,173.63779724798326,2493.36286124727,11.618361200776532,5.521681952485867
girona,2021-03-30,151.89967426861293,2370.5168418328685,11.118499152309305,5.070478431754807
lleida,2021-03-30,257.40664186302877,2672.178586192642,13.575031004547334,6.584814661705939
metropolitana nord,2021-03-30,138.01388900078146,2760.277780015629,11.051080747943638,5.3715146583740845
metropolitana sud,2021-03-30,115.19585849367006,1966.6464581468424,10.715476443212966,5.262240198320723
terres de lebre,2021-03-30,26.015598047699033,1297.386563509165,13.067748010655084,6.956344695363002
alt pirineu-aran,2021-03-31,215.5268516729343,2990.620865972026,14.56069682060734,6.586203308708772
barcelona,2021-03-31,141.07304087693223,2160.265824361997,13.246634531066482,6.576342127811348
tarragona,2021-03-31,82.8948731823572,1803.45691358045,11.92452619165492,5.329614028970442
catalunya central,2021-03-31,166.99591429314236,2380.2610829305504,12.687894124590338,5.661730798790797
girona,2021-03-31,149.23069603471063,2321.3148083035394,11.957138530414166,5.213907001194078
lleida,2021-03-31,266.7769050571862,2690.09232465206,14.583436681824447,6.75816453079785
metropolitana nord,2021-03-31,138.16494396867725,2640.08837722655,11.964812248745236,5.51990098850371
metropolitana sud,2021-03-31,115.70654311017145,1837.2973402815621,11.670164856289702,5.372475120539808
terres de lebre,2021-03-31,31.105606361379277,1222.1675517625567,14.052947397591861,7.132798316903918
alt pirineu-aran,2021-04-01,222.95881207544926,2966.8385926839783,15.526851672934287,6.670927657297441
barcelona,2021-04-01,140.24632569389453,2034.0736567797435,13.933752950339809,6.678441452916503
